congress,chamber,icpsr,state_icpsr,district_code,state_abbrev,party_code,occupancy,last_means,bioname,bioguide_id,born,died,nominate_dim1,nominate_dim2,nominate_log_likelihood,nominate_geo_mean_probability,nominate_number_of_votes,nominate_number_of_errors,conditional,nokken_poole_dim1,nokken_poole_dim2
114,House,20955,71,27,CA,100,0,1,"CHU, Judy",C001080,1953,,-0.49,-0.375,-51.74071,0.95284,1071,22,,-0.501,-0.342
114,House,20958,71,3,CA,100,0,1,"GARAMENDI, John",G000559,1945,,-0.309,-0.096,-162.78748,0.86032,1082,59,,-0.289,-0.017
114,House,20963,71,50,CA,200,0,1,"HUNTER, Duncan Duane",H001048,1976,,0.513,0.141,-131.58115,0.88869,1115,60,,0.496,0.133
114,House,21109,71,10,CA,200,0,1,"DENHAM, Jeff",D000612,1967,,0.306,0.211,-166.02753,0.86188,1117,76,,0.26,0.182
114,House,21110,71,37,CA,100,0,1,"BASS, Karen",B001270,1953,,-0.586,-0.096,-90.97652,0.91507,1025,43,,-0.61,-0.057
114,House,21195,71,44,CA,100,0,1,"HAHN, Janice",H001063,1952,,-0.39,-0.376,-83.71876,0.926,1089,38,,-0.342,-0.364
114,House,21302,71,1,CA,200,0,1,"LaMALFA, Doug",L000578,1960,,0.55,0.095,-108.94559,0.90595,1103,37,,0.556,0.025
114,House,21303,71,2,CA,100,0,1,"HUFFMAN, Jared",H001068,1964,,-0.427,-0.53,-83.34311,0.92748,1107,41,,-0.442,-0.474
114,House,21304,71,7,CA,100,0,1,"BERA, Ami",B001287,1965,,-0.228,0.005,-170.72362,0.85732,1109,77,,-0.248,0.031
114,House,21305,71,8,CA,200,0,1,"COOK, Paul",C001094,1943,,0.39,0.173,-112.06523,0.90356,1105,43,,0.39,0.266
114,House,21306,71,15,CA,100,0,1,"SWALWELL, Eric",S001193,1980,,-0.363,-0.118,-93.1902,0.91755,1083,45,,-0.36,-0.139
114,House,21307,71,21,CA,200,0,1,"VALADAO, David G.",V000129,1977,,0.254,0.413,-112.02036,0.90498,1122,52,,0.256,0.347
114,House,21308,71,26,CA,100,0,1,"BROWNLEY, Julia",B001285,1952,,-0.283,0.048,-151.43394,0.87343,1119,77,,-0.276,0.05
114,House,21309,71,29,CA,100,0,1,"CÁRDENAS, Tony",C001097,1963,,-0.379,0.022,-111.45113,0.89791,1035,44,,-0.361,-0.095
114,House,21311,71,36,CA,100,0,1,"RUIZ, Raul",R000599,1972,,-0.238,0.061,-168.25927,0.85573,1080,60,,-0.289,0.136
114,House,21312,71,41,CA,100,0,1,"TAKANO, Mark",T000472,1960,,-0.466,-0.255,-87.09162,0.92551,1125,36,,-0.495,-0.271
114,House,21313,71,47,CA,100,0,1,"LOWENTHAL, Alan",L000579,1941,,-0.45,-0.357,-73.68499,0.93627,1119,26,,-0.397,-0.41
114,House,21314,71,51,CA,100,0,1,"VARGAS, Juan",V000130,1961,,-0.396,0.122,-132.29974,0.8883,1117,61,,-0.352,0.014
114,House,21315,71,52,CA,100,0,1,"PETERS, Scott",P000608,1958,,-0.176,-0.061,-236.13395,0.80806,1108,110,,-0.199,0.009
114,House,21504,71,11,CA,100,0,1,"DESAULNIER, Mark James",D000623,1952,,-0.534,-0.345,-66.72084,0.94176,1112,31,,-0.491,-0.269
114,House,21505,71,25,CA,200,0,1,"KNIGHT, Steve",K000387,1966,,0.398,0.185,-118.94829,0.89855,1112,50,,0.446,0.118
114,House,21506,71,31,CA,100,0,1,"AGUILAR, Peter Rey",A000371,1979,,-0.284,0.129,-167.33823,0.85768,1090,79,,-0.266,0.124
114,House,21507,71,33,CA,100,0,1,"LIEU, Ted",L000582,1969,,-0.36,-0.253,-102.09052,0.9052,1025,41,,-0.324,-0.494
114,House,21508,71,35,CA,100,0,1,"TORRES, Norma Judith",T000474,1965,,-0.358,0.028,-106.1003,0.909,1112,47,,-0.368,0.042
114,House,21509,71,45,CA,200,0,1,"WALTERS, Mimi",W000820,1962,,0.433,0.177,-109.91487,0.90391,1088,42,,0.39,0.238
114,House,29106,71,43,CA,100,0,1,"WATERS, Maxine",W000187,1938,,-0.655,-0.086,-99.63287,0.90848,1038,39,,-0.571,-0.12
114,House,29312,71,18,CA,100,0,1,"ESHOO, Anna Georges",E000215,1942,,-0.381,-0.432,-77.82668,0.93187,1103,38,,-0.374,-0.297
114,House,29313,71,20,CA,100,0,1,"FARR, Sam",F000030,1941,,-0.455,-0.219,-107.70226,0.904,1067,46,,-0.494,-0.141
114,House,29316,71,34,CA,100,0,1,"BECERRA, Xavier",B000287,1958,,-0.512,-0.283,-79.99934,0.92783,1068,34,,-0.485,-0.456
114,House,29317,71,40,CA,100,0,1,"ROYBAL-ALLARD, Lucille",R000486,1941,,-0.471,-0.191,-58.76301,0.94848,1111,28,,-0.518,-0.046
114,House,29321,71,39,CA,200,0,1,"ROYCE, Edward Randall",R000487,1951,,0.658,-0.359,-200.39649,0.83536,1114,81,,0.485,-0.2
114,House,29323,71,42,CA,200,0,1,"CALVERT, Ken",C000059,1953,,0.348,0.203,-95.68424,0.91762,1113,27,,0.296,0.48
114,House,29504,71,19,CA,100,0,1,"LOFGREN, Zoe",L000397,1947,,-0.402,-0.445,-110.60251,0.89975,1047,50,,-0.409,-0.393
114,House,29707,71,30,CA,100,0,1,"SHERMAN, Brad",S000344,1954,,-0.341,-0.149,-143.67742,0.8793,1117,51,,-0.347,-0.017
114,House,29709,71,46,CA,100,0,1,"SANCHEZ, Loretta",S000030,1960,,-0.367,0.025,-108.19825,0.879,841,48,,-0.36,0.072
114,House,29774,71,24,CA,100,0,1,"CAPPS, Lois",C001036,1938,,-0.389,-0.227,-81.8492,0.927,1077,26,,-0.374,-0.219
114,House,29778,71,13,CA,100,0,1,"LEE, Barbara",L000551,1946,,-0.685,-0.592,-48.54882,0.95422,1036,16,,-0.638,-0.718
114,House,29901,71,5,CA,100,0,1,"THOMPSON, Michael",T000460,1951,,-0.396,0.057,-105.22742,0.90765,1086,44,,-0.368,-0.122
114,House,29903,71,32,CA,100,0,1,"NAPOLITANO, Grace Flores",N000179,1936,,-0.448,-0.247,-68.56076,0.93844,1079,24,,-0.545,-0.137
114,House,20704,62,5,CO,200,0,1,"LAMBORN, Doug",L000564,1954,,0.691,0.186,-77.11538,0.93176,1091,30,,0.653,0.231
114,House,20705,62,7,CO,100,0,1,"PERLMUTTER, Ed",P000593,1953,,-0.282,0.081,-155.63021,0.86637,1085,64,,-0.315,0.032
114,House,20904,62,2,CO,100,0,1,"POLIS, Jared",P000598,1975,,-0.278,-0.692,-208.8876,0.82832,1109,84,,-0.254,-0.967
114,House,20906,62,6,CO,200,0,1,"COFFMAN, Mike",C001077,1955,,0.492,-0.215,-187.53788,0.8457,1119,72,,0.461,-0.237
114,House,21111,62,3,CO,200,0,1,"TIPTON, Scott",T000470,1956,,0.454,-0.035,-131.32784,0.88917,1118,72,,0.526,-0.082
114,House,21510,62,4,CO,200,0,1,"BUCK, Kenneth Robert",B001297,1959,,0.763,-0.487,-136.66261,0.87936,1063,60,,0.729,-0.521
114,House,29710,62,1,CO,100,0,1,"DeGETTE, Diana",D000197,1957,,-0.432,-0.312,-80.48451,0.93036,1115,33,,-0.429,-0.171
114,House,20706,1,2,CT,100,0,1,"COURTNEY, Joe",C001069,1953,,-0.344,0.017,-109.19905,0.90639,1111,46,,-0.331,-0.007
114,House,20907,1,4,CT,100,0,1,"HIMES, James A.",H001047,1966,,-0.241,-0.252,-154.51395,0.87027,1112,65,,-0.26,-0.207
114,House,21316,1,5,CT,100,0,1,"ESTY, Elizabeth",E000293,1959,,-0.314,-0.08,-102.60757,0.91238,1119,39,,-0.312,-0.09
114,House,29109,1,3,CT,100,0,1,"DeLAURO, Rosa L.",D000216,1943,,-0.416,-0.121,-82.98016,0.92585,1077,27,,-0.424,-0.075
114,House,29908,1,1,CT,100,0,1,"LARSON, John B.",L000557,1948,,-0.399,-0.055,-106.99759,0.90526,1075,45,,-0.368,-0.049
114,House,21113,11,1,DE,100,0,1,"CARNEY, John C., Jr.",C001083,1956,,-0.256,-0.142,-141.76971,0.879,1100,57,,-0.275,-0.117
114,House,15634,43,27,FL,200,0,1,"ROS-LEHTINEN, Ileana",R000435,1952,,0.244,-0.226,-263.15806,0.78859,1108,135,,0.204,-0.142
114,House,20110,43,1,FL,200,0,1,"MILLER, Jefferson B. (Jeff)",M001144,1959,,0.633,0.155,-89.73545,0.921,1089,45,,0.618,0.059
114,House,20111,43,4,FL,200,0,1,"CRENSHAW, Ander",C001045,1944,,0.333,0.337,-89.92786,0.922,1109,23,,0.303,0.618
114,House,20316,43,25,FL,200,0,1,"DIAZ-BALART, Mario",D000600,1961,,0.276,0.103,-146.62036,0.87532,1101,52,,0.227,0.257
114,House,20504,43,23,FL,100,0,1,"WASSERMAN SCHULTZ, Debbie",W000797,1966,,-0.423,0.066,-84.67421,0.92145,1035,33,,-0.467,0.118
114,House,20708,43,14,FL,100,0,1,"CASTOR, Kathy",C001066,1966,,-0.439,0.049,-86.38334,0.92421,1096,43,,-0.429,-0.016
114,House,20709,43,16,FL,200,0,1,"BUCHANAN, Vernon G.",B001260,1951,,0.359,-0.151,-191.50708,0.83514,1063,83,,0.369,-0.16
114,House,20758,43,12,FL,200,0,1,"BILIRAKIS, Gus",B001257,1963,,0.404,0.023,-132.88971,0.88793,1118,57,,0.519,-0.007
114,House,20908,43,9,FL,100,0,1,"GRAYSON, Alan",G000556,1958,,-0.363,-0.457,-179.64887,0.849,1099,63,,-0.333,-0.597
114,House,20909,43,8,FL,200,0,1,"POSEY, Bill",P000599,1947,,0.513,-0.315,-205.89245,0.83221,1121,76,,0.601,-0.394
114,House,20910,43,17,FL,200,0,1,"ROONEY, Thomas J.",R000583,1970,,0.458,0.013,-134.08487,0.88304,1078,75,,0.458,0.061
114,House,20959,43,21,FL,100,0,1,"DEUTCH, Theodore E. (Ted)",D000610,1966,,-0.401,-0.101,-83.38269,0.92435,1060,30,,-0.428,-0.021
114,House,21115,43,11,FL,200,0,1,"NUGENT, Richard",N000185,1951,,0.483,0.077,-157.24613,0.851,973,75,,0.463,-0.073
114,House,21116,43,10,FL,200,0,1,"WEBSTER, Daniel A.",W000806,1949,,0.484,-0.008,-133.30493,0.88255,1067,54,,0.499,0.085
114,House,21117,43,15,FL,200,0,1,"ROSS, Dennis",R000593,1959,,0.53,0.098,-110.35554,0.90528,1109,42,,0.49,0.239
114,House,21118,43,24,FL,100,0,1,"WILSON, Frederica",W000808,1942,,-0.475,-0.014,-73.30342,0.93201,1041,28,,-0.509,0.05
114,House,21317,43,3,FL,200,0,1,"YOHO, Ted",Y000065,1955,,0.699,-0.384,-176.79773,0.85276,1110,75,,0.667,-0.511
114,House,21318,43,6,FL,200,0,1,"DeSANTIS, Ron",D000621,1978,,0.663,-0.105,-100.61049,0.9132,1108,56,,0.631,-0.135
114,House,21319,43,18,FL,100,0,1,"MURPHY, Patrick",M001191,1983,,-0.186,-0.026,-209.56091,0.824,1085,85,,-0.244,-0.019
114,House,21321,43,22,FL,100,0,1,"FRANKEL, Lois",F000462,1948,,-0.404,-0.091,-77.76226,0.93205,1105,27,,-0.428,-0.054
114,House,21377,43,19,FL,200,0,1,"CLAWSON, Curt",C001102,1959,,0.626,-0.509,-201.38303,0.824,1041,71,,0.587,-0.487
114,House,21401,43,13,FL,200,0,1,"JOLLY, David W.",J000296,1972,,0.23,0.058,-228.78436,0.807,1065,93,,0.23,0.043
114,House,21511,43,2,FL,100,0,1,"GRAHAM, Gwendolyn (Gwen)",G000575,1963,,-0.233,0.255,-239.05872,0.808,1124,96,,-0.236,0.271
114,House,21512,43,26,FL,200,0,1,"CURBELO, Carlos",C001107,1980,,0.211,-0.187,-267.40186,0.78437,1101,131,,0.192,-0.188
114,House,29328,43,5,FL,100,0,1,"BROWN, Corrine",B000911,1946,,-0.429,0.192,-108.58497,0.895,983,39,,-0.508,0.387
114,House,29331,43,7,FL,200,0,1,"MICA, John L.",M000689,1943,,0.453,0.137,-113.52337,0.904,1119,46,,0.443,0.191
114,House,29337,43,20,FL,100,0,1,"HASTINGS, Alcee Lamar",H000324,1936,,-0.564,0.156,-116.33583,0.88417,945,51,,-0.47,0.027
114,House,15431,44,5,GA,100,0,1,"LEWIS, John R.",L000287,1940,,-0.59,-0.226,-72.81483,0.93276,1046,34,,-0.538,-0.412
114,House,20321,44,13,GA,100,0,1,"SCOTT, David",S001157,1945,,-0.301,0.167,-175.11324,0.84877,1068,69,,-0.276,0.135
114,House,20505,44,6,GA,200,0,1,"PRICE, Tom",P000591,1954,,0.644,-0.073,-98.5592,0.91317,1085,56,,0.635,-0.081
114,House,20506,44,3,GA,200,0,1,"WESTMORELAND, Lynn A.",W000796,1950,,0.672,0.189,-145.79575,0.857,946,55,,0.597,-0.024
114,House,20712,44,4,GA,100,0,1,"JOHNSON, Hank",J000288,1954,,-0.469,0.021,-125.61185,0.89096,1088,39,,-0.477,0.031
114,House,20962,44,14,GA,200,0,1,"GRAVES, Tom",G000560,1970,,0.748,-0.048,-110.09874,0.90492,1102,63,,0.632,0.036
114,House,21122,44,7,GA,200,0,1,"WOODALL, Rob",W000810,1970,,0.648,-0.256,-135.54886,0.88495,1109,70,,0.597,-0.269
114,House,21123,44,8,GA,200,0,1,"SCOTT, Austin",S001189,1969,,0.571,0.168,-69.09355,0.93901,1098,18,,0.602,0.293
114,House,21323,44,9,GA,200,0,1,"COLLINS, Doug",C001093,1966,,0.626,0.057,-102.82486,0.91107,1104,55,,0.659,-0.025
114,House,21513,44,1,GA,200,0,1,"CARTER, Buddy",C001103,1957,,0.572,0.37,-101.18208,0.91295,1111,54,,0.551,0.272
114,House,21514,44,10,GA,200,0,1,"HICE, Jody Brownlow",H001071,1960,,0.734,-0.113,-94.61588,0.91871,1116,50,,0.713,-0.115
114,House,21515,44,11,GA,200,0,1,"LOUDERMILK, Barry D.",L000583,1963,,0.678,-0.087,-109.66449,0.9047,1095,49,,0.668,-0.097
114,House,21516,44,12,GA,200,0,1,"ALLEN, Rick W.",A000372,1951,,0.617,0.29,-70.40748,0.93859,1111,23,,0.617,0.446
114,House,29339,44,2,GA,100,0,1,"BISHOP, Sanford Dixon, Jr.",B000490,1947,,-0.282,0.471,-269.03042,0.78391,1105,125,,-0.308,0.514
114,House,21124,82,1,HI,100,2,2,"HANABUSA, Colleen",H001050,1951,,-0.37,0.006,-0.91646,0.97087,31,0,,-0.515,0.34
114,House,21324,82,2,HI,100,0,1,"GABBARD, Tulsi",G000571,1981,,-0.28,-0.242,-163.69445,0.86391,1119,60,,-0.291,-0.23
114,House,21517,82,1,HI,100,1,1,"TAKAI, Mark",T000473,1967,2016.0,-0.363,-0.038,-63.51748,0.906,646,19,,-0.364,-0.028
114,House,21125,63,1,ID,200,0,1,"LABRADOR, Raúl R.",L000573,1967,,0.736,-0.575,-162.10488,0.86286,1099,73,,0.719,-0.667
114,House,29910,63,2,ID,200,0,1,"SIMPSON, Michael K.",S001148,1950,,0.293,0.279,-104.52685,0.90974,1105,39,,0.252,0.458
114,House,20508,21,3,IL,100,0,1,"LIPINSKI, Daniel",L000563,1966,,-0.232,0.181,-290.5971,0.76672,1094,114,,-0.219,0.188
114,House,20715,21,6,IL,200,0,1,"ROSKAM, Peter",R000580,1961,,0.429,0.018,-135.16198,0.88081,1065,61,,0.411,0.157
114,House,20749,21,11,IL,100,0,1,"FOSTER, Bill",F000454,1955,,-0.225,-0.23,-139.57029,0.88274,1119,57,,-0.279,-0.22
114,House,20914,21,18,IL,200,1,1,"SCHOCK, Aaron",S001179,1981,,0.311,0.185,-15.2141,0.871,110,9,,0.339,-0.161
114,House,20954,21,5,IL,100,0,1,"QUIGLEY, Mike",Q000023,1958,,-0.32,-0.288,-115.10823,0.90116,1106,50,,-0.333,-0.073
114,House,21128,21,16,IL,200,0,1,"KINZINGER, Adam",K000378,1978,,0.27,0.326,-129.00168,0.89111,1119,69,,0.252,0.235
114,House,21129,21,14,IL,200,0,1,"HULTGREN, Randy",H001059,1966,,0.49,-0.035,-112.14944,0.90431,1115,47,,0.479,0.087
114,House,21325,21,8,IL,100,0,1,"DUCKWORTH, Tammy",D000622,1968,,-0.32,0.087,-115.55193,0.89179,1009,46,,-0.304,0.078
114,House,21328,21,13,IL,200,0,1,"DAVIS, Rodney",D000619,1970,,0.296,0.114,-146.42563,0.87621,1108,70,,0.284,0.107
114,House,21329,21,17,IL,100,0,1,"BUSTOS, Cheri",B001286,1961,,-0.235,0.028,-148.41856,0.87578,1119,49,,-0.274,0.116
114,House,21371,21,2,IL,100,0,1,"KELLY, Robin L.",K000385,1956,,-0.461,-0.01,-79.48162,0.92723,1052,30,,-0.429,-0.071
114,House,21518,21,10,IL,200,0,1,"DOLD, Robert",D000613,1969,,0.176,-0.207,-292.99709,0.768,1112,142,,0.174,-0.205
114,House,21519,21,12,IL,200,0,1,"BOST, Mike",B001295,1960,,0.259,0.519,-120.12547,0.89399,1072,56,,0.279,0.374
114,House,21562,21,18,IL,200,2,2,"LaHOOD, Darin",L000585,1968,,0.451,0.078,-63.71754,0.91105,684,26,,0.428,0.056
114,House,29346,21,1,IL,100,0,1,"RUSH, Bobby L.",R000515,1946,,-0.478,-0.203,-107.83211,0.88872,914,41,,-0.475,-0.106
114,House,29348,21,4,IL,100,0,1,"GUTIÉRREZ, Luis V.",G000535,1953,,-0.487,-0.261,-68.52446,0.93403,1004,34,,-0.507,-0.296
114,House,29717,21,7,IL,100,0,1,"DAVIS, Danny K.",D000096,1941,,-0.486,-0.26,-78.00507,0.93013,1077,27,,-0.505,0.009
114,House,29718,21,15,IL,200,0,1,"SHIMKUS, John M.",S000364,1958,,0.371,0.138,-102.50237,0.91239,1118,43,,0.325,0.428
114,House,29911,21,9,IL,100,0,1,"SCHAKOWSKY, Janice D.",S001145,1944,,-0.607,-0.265,-74.52381,0.93374,1087,33,,-0.58,-0.407
114,House,15124,22,1,IN,100,0,1,"VISCLOSKY, Peter",V000108,1949,,-0.402,0.246,-159.87496,0.86597,1111,70,,-0.453,0.068
114,House,20757,22,7,IN,100,0,1,"CARSON, André",C001072,1974,,-0.429,0.056,-120.62745,0.89685,1108,43,,-0.472,0.061
114,House,21100,22,3,IN,200,0,1,"STUTZMAN, Marlin",S001188,1976,,0.742,-0.119,-92.80672,0.916,1061,41,,0.715,-0.221
114,House,21131,22,4,IN,200,0,1,"ROKITA, Todd",R000592,1970,,0.6,-0.159,-148.96384,0.87399,1106,57,,0.559,-0.225
114,House,21132,22,8,IN,200,0,1,"BUCSHON, Larry",B001275,1962,,0.39,0.232,-101.93222,0.91286,1118,51,,0.363,0.311
114,House,21133,22,9,IN,200,0,1,"YOUNG, Todd",Y000064,1972,,0.483,0.057,-106.85802,0.90596,1082,49,,0.464,0.056
114,House,21330,22,2,IN,200,0,1,"WALORSKI, Jackie",W000813,1963,,0.446,0.327,-73.84277,0.93575,1112,28,,0.45,0.391
114,House,21331,22,5,IN,200,0,1,"BROOKS, Susan",B001284,1960,,0.376,0.267,-106.36419,0.90878,1112,45,,0.363,0.306
114,House,21332,22,6,IN,200,0,1,"MESSER, Luke",M001189,1969,,0.564,-0.093,-114.29817,0.90249,1114,46,,0.554,-0.124
114,House,20325,31,4,IA,200,0,1,"KING, Steve",K000362,1949,,0.616,0.238,-148.75635,0.87099,1077,45,,0.574,0.051
114,House,20720,31,2,IA,100,0,1,"LOEBSACK, Dave",L000565,1952,,-0.276,-0.039,-102.74895,0.91174,1112,37,,-0.32,-0.027
114,House,21520,31,1,IA,200,0,1,"BLUM, Rod",B001294,1955,,0.515,-0.469,-211.54185,0.82719,1115,71,,0.521,-0.427
114,House,21521,31,3,IA,200,0,1,"YOUNG, David",Y000066,1968,,0.443,-0.038,-143.89217,0.87994,1125,63,,0.443,0.04
114,House,20915,32,2,KS,200,0,1,"JENKINS, Lynn",J000290,1963,,0.523,0.003,-110.05423,0.90463,1098,49,,0.532,-0.001
114,House,21134,32,1,KS,200,0,1,"HUELSKAMP, Tim",H001057,1968,,0.744,-0.466,-167.58324,0.859,1103,69,,0.919,-0.395
114,House,21135,32,3,KS,200,0,1,"YODER, Kevin",Y000063,1976,,0.559,0.025,-118.60183,0.89858,1109,61,,0.556,-0.041
114,House,21136,32,4,KS,200,0,1,"POMPEO, Mike",P000602,1963,,0.66,0.164,-79.15451,0.92939,1081,28,,0.634,0.15
114,House,14854,51,5,KY,200,0,1,"ROGERS, Harold Dallas (Hal)",R000395,1937,,0.333,0.092,-99.25136,0.91469,1113,36,,0.298,0.709
114,House,20723,51,3,KY,100,0,1,"YARMUTH, John",Y000062,1947,,-0.378,-0.273,-71.86872,0.93329,1041,27,,-0.421,-0.349
114,House,20916,51,2,KY,200,0,1,"GUTHRIE, Brett",G000558,1964,,0.413,0.245,-95.39767,0.91807,1116,46,,0.522,0.294
114,House,21333,51,6,KY,200,0,1,"BARR, Garland H. (Andy) IV",B001282,1973,,0.486,0.317,-91.27119,0.92154,1117,46,,0.488,0.445
114,House,21565,51,1,KY,200,2,2,"COMER, James",C001108,1972,,0.617,-0.048,-1.96255,0.93865,31,2,,0.608,0.542
114,House,29525,51,1,KY,200,1,1,"WHITFIELD, Wayne Edward (Ed)",W000413,1943,,0.303,0.182,-161.20582,0.845,956,51,,0.308,0.2
114,House,31102,51,4,KY,200,0,1,"MASSIE, Thomas",M001184,1971,,0.659,-0.752,-391.62326,0.7036,1114,149,,0.991,-0.136
114,House,20514,45,3,LA,200,0,1,"BOUSTANY, Charles W.",B001255,1956,,0.392,0.308,-102.39446,0.912,1115,40,,0.364,0.703
114,House,20759,45,1,LA,200,0,1,"SCALISE, Steve",S001176,1965,,0.561,0.122,-89.39324,0.92262,1110,32,,0.517,0.296
114,House,20918,45,4,LA,200,0,1,"FLEMING, John",F000456,1951,,0.59,0.022,-134.43897,0.887,1116,70,,0.678,-0.179
114,House,21137,45,2,LA,100,0,1,"RICHMOND, Cedric",R000588,1973,,-0.478,0.324,-114.25,0.89935,1077,53,,-0.489,0.32
114,House,21522,45,5,LA,200,0,1,"ABRAHAM, Ralph",A000374,1954,,0.507,0.264,-90.3007,0.92274,1123,33,,0.487,0.511
