congress,chamber,icpsr,state_icpsr,district_code,state_abbrev,party_code,occupancy,last_means,bioname,bioguide_id,born,died,nominate_dim1,nominate_dim2,nominate_log_likelihood,nominate_geo_mean_probability,nominate_number_of_votes,nominate_number_of_errors,conditional,nokken_poole_dim1,nokken_poole_dim2
115,House,21508,71,35,CA,100,,,"TORRES, Norma Judith",T000474,1965,,-0.358,0.028,-89.16166,0.90608,904,41,,-0.348,0.019
115,House,21509,71,45,CA,200,,,"WALTERS, Mimi",W000820,1962,,0.433,0.177,-64.22756,0.93142,904,20,,0.523,0.127
115,House,21703,71,44,CA,100,,,"BARRAGÁN, Nanette Diaz",B001300,1976,,-0.506,0.139,-77.23913,0.91785,901,31,,-0.506,0.139
115,House,21709,71,24,CA,100,,,"CARBAJAL, Salud",C001112,1964,,-0.294,0.182,-118.6504,0.87649,900,38,,-0.294,0.184
115,House,21711,71,46,CA,100,,,"CORREA, Jose Luis",C001110,1958,,-0.272,0.355,-187.62029,0.8157,921,91,,-0.273,0.358
115,House,21728,71,17,CA,100,,,"KHANNA, Rohit",K000389,1976,,-0.621,-0.133,-67.52707,0.92871,913,25,,-0.621,-0.133
115,House,21740,71,20,CA,100,,,"PANETTA, James Varni",P000613,1969,,-0.307,-0.037,-127.8629,0.87038,921,62,,-0.308,-0.037
115,House,21754,71,34,CA,100,,,"GOMEZ, Jimmy",G000585,1974,,-0.613,-0.003,-47.42524,0.92647,621,17,,-0.613,-0.002
115,House,29106,71,43,CA,100,,,"WATERS, Maxine",W000187,1938,,-0.655,-0.086,-92.55596,0.90112,889,44,,-0.531,-0.215
115,House,29312,71,18,CA,100,,,"ESHOO, Anna Georges",E000215,1942,,-0.381,-0.432,-78.49454,0.91457,879,23,,-0.33,-0.545
115,House,29316,71,34,CA,100,,,"BECERRA, Xavier",B000287,1958,,-0.512,-0.283,-0.00649,0.99964,18,0,,-0.761,0.197
115,House,29317,71,40,CA,100,,,"ROYBAL-ALLARD, Lucille",R000486,1941,,-0.471,-0.191,-67.67319,0.92764,901,39,,-0.45,-0.015
115,House,29321,71,39,CA,200,,,"ROYCE, Edward Randall",R000487,1951,,0.658,-0.359,-125.49625,0.87078,907,37,,0.475,-0.184
115,House,29323,71,42,CA,200,,,"CALVERT, Ken",C000059,1953,,0.348,0.203,-68.77935,0.92743,913,14,,0.387,0.333
115,House,29504,71,19,CA,100,,,"LOFGREN, Zoe",L000397,1947,,-0.402,-0.445,-98.29997,0.89554,891,52,,-0.425,-0.294
115,House,29707,71,30,CA,100,,,"SHERMAN, Brad",S000344,1954,,-0.341,-0.149,-105.42874,0.89072,911,46,,-0.313,-0.227
115,House,29778,71,13,CA,100,,,"LEE, Barbara",L000551,1946,,-0.685,-0.592,-65.65897,0.93002,905,43,,-0.76,-0.097
115,House,29901,71,5,CA,100,,,"THOMPSON, Michael",T000460,1951,,-0.396,0.057,-102.31173,0.8931,905,42,,-0.38,-0.066
115,House,29903,71,32,CA,100,,,"NAPOLITANO, Grace Flores",N000179,1936,,-0.448,-0.247,-64.20296,0.91764,747,28,,-0.458,-0.421
115,House,20704,62,5,CO,200,,,"LAMBORN, Doug",L000564,1954,,0.691,0.186,-64.95054,0.93133,913,21,,0.679,0.035
115,House,20705,62,7,CO,100,,,"PERLMUTTER, Ed",P000593,1953,,-0.282,0.081,-120.43737,0.87263,884,66,,-0.25,-0.197
115,House,20904,62,2,CO,100,,,"POLIS, Jared",P000598,1975,,-0.278,-0.692,-126.07594,0.8617,847,46,,-0.27,-0.789
115,House,20906,62,6,CO,200,,,"COFFMAN, Mike",C001077,1955,,0.492,-0.215,-151.33006,0.84802,918,86,,0.423,-0.169
115,House,21111,62,3,CO,200,,,"TIPTON, Scott",T000470,1956,,0.454,-0.035,-122.56852,0.87412,911,73,,0.407,0.054
115,House,21510,62,4,CO,200,,,"BUCK, Kenneth Robert",B001297,1959,,0.763,-0.487,-126.54704,0.86869,899,75,,1.0,-0.03
115,House,29710,62,1,CO,100,,,"DeGETTE, Diana",D000197,1957,,-0.432,-0.312,-77.60909,0.91352,858,29,,-0.382,-0.397
115,House,20706,1,2,CT,100,,,"COURTNEY, Joe",C001069,1953,,-0.344,0.017,-94.5522,0.90131,910,45,,-0.341,-0.056
115,House,20907,1,4,CT,100,,,"HIMES, James A.",H001047,1966,,-0.241,-0.252,-112.91623,0.88319,909,49,,-0.243,-0.157
115,House,21316,1,5,CT,100,,,"ESTY, Elizabeth",E000293,1959,,-0.314,-0.08,-84.23691,0.91241,919,47,,-0.338,0.061
115,House,29109,1,3,CT,100,,,"DeLAURO, Rosa L.",D000216,1943,,-0.416,-0.121,-72.23102,0.91899,855,39,,-0.365,-0.241
115,House,29908,1,1,CT,100,,,"LARSON, John B.",L000557,1948,,-0.399,-0.055,-100.73944,0.89125,875,41,,-0.357,0.013
115,House,21706,11,1,DE,100,,,"BLUNT ROCHESTER, Lisa",B001303,1962,,-0.326,-0.086,-76.30388,0.91965,911,33,,-0.326,-0.085
115,House,15634,43,27,FL,200,,,"ROS-LEHTINEN, Ileana",R000435,1952,,0.244,-0.226,-204.43912,0.77199,790,109,,0.215,-0.199
115,House,20316,43,25,FL,200,,,"DIAZ-BALART, Mario",D000600,1961,,0.276,0.103,-99.02064,0.88893,841,47,,0.235,0.321
115,House,20504,43,23,FL,100,,,"WASSERMAN SCHULTZ, Debbie",W000797,1966,,-0.423,0.066,-87.49804,0.90326,860,60,,-0.369,-0.187
115,House,20708,43,14,FL,100,,,"CASTOR, Kathy",C001066,1966,,-0.439,0.049,-82.79285,0.91155,894,28,,-0.469,0.21
115,House,20709,43,16,FL,200,,,"BUCHANAN, Vernon G.",B001260,1951,,0.359,-0.151,-106.81002,0.88607,883,37,,0.349,-0.043
115,House,20758,43,12,FL,200,,,"BILIRAKIS, Gus",B001257,1963,,0.404,0.023,-74.82345,0.91866,882,27,,0.512,0.004
115,House,20909,43,8,FL,200,,,"POSEY, Bill",P000599,1947,,0.513,-0.315,-104.90193,0.88073,826,36,,0.574,-0.356
115,House,20910,43,17,FL,200,,,"ROONEY, Thomas J.",R000583,1970,,0.458,0.013,-107.19244,0.87788,823,34,,0.367,0.12
115,House,20959,43,22,FL,100,,,"DEUTCH, Theodore E. (Ted)",D000610,1966,,-0.401,-0.101,-86.37371,0.90423,858,46,,-0.333,-0.274
115,House,21116,43,11,FL,200,,,"WEBSTER, Daniel A.",W000806,1949,,0.484,-0.008,-79.3555,0.91056,847,29,,0.632,-0.154
115,House,21117,43,15,FL,200,,,"ROSS, Dennis",R000593,1959,,0.53,0.098,-49.39914,0.94202,827,12,,0.456,0.324
115,House,21118,43,24,FL,100,,,"WILSON, Frederica",W000808,1942,,-0.475,-0.014,-65.07191,0.92244,806,27,,-0.489,-0.017
115,House,21317,43,3,FL,200,,,"YOHO, Ted",Y000065,1955,,0.699,-0.384,-99.5033,0.89467,894,52,,0.726,-0.142
115,House,21318,43,6,FL,200,,,"DeSANTIS, Ron",D000621,1978,,0.663,-0.105,-69.4445,0.9187,819,52,,0.687,0.031
115,House,21321,43,21,FL,100,,,"FRANKEL, Lois",F000462,1948,,-0.404,-0.091,-82.87095,0.90752,854,42,,-0.365,-0.251
115,House,21512,43,26,FL,200,,,"CURBELO, Carlos",C001107,1980,,0.211,-0.187,-188.42161,0.8018,853,95,,0.241,-0.192
115,House,21712,43,13,FL,100,,,"CRIST, Charlie Joseph Jr.",C001111,1956,,-0.208,-0.027,-156.6208,0.83628,876,81,,-0.209,-0.026
115,House,21713,43,10,FL,100,,,"DEMINGS, Valdez Butler",D000627,1957,,-0.349,-0.221,-80.36373,0.91565,912,28,,-0.349,-0.221
115,House,21714,43,2,FL,200,,,"DUNN, Neal Patrick",D000628,1953,,0.508,0.269,-66.16398,0.92957,906,15,,0.507,0.269
115,House,21719,43,1,FL,200,,,"GAETZ, Matthew L. II",G000578,1982,,0.738,-0.422,-165.65553,0.82823,879,88,,0.737,-0.424
115,House,21732,43,5,FL,100,,,"LAWSON, Alfred Jr.",L000586,1948,,-0.253,0.065,-124.55325,0.86399,852,58,,-0.254,0.066
115,House,21735,43,18,FL,200,,,"MAST, Brian Jeffery",M001199,1980,,0.328,-0.128,-173.54237,0.82792,919,95,,0.329,-0.131
115,House,21738,43,7,FL,100,,,"MURPHY, Stephanie",M001202,1978,,-0.152,0.021,-182.40673,0.81746,905,79,,-0.152,0.022
115,House,21742,43,19,FL,200,,,"ROONEY, Francis",R000607,1953,,0.569,-0.298,-80.58049,0.90955,850,21,,0.569,-0.298
115,House,21744,43,4,FL,200,,,"RUTHERFORD, John Henry",R000609,1952,,0.347,0.601,-57.63694,0.93525,861,29,,0.347,0.601
115,House,21746,43,9,FL,100,,,"SOTO, Darren Michael",S001200,1978,,-0.383,0.157,-83.35258,0.91356,922,29,,-0.383,0.158
115,House,29337,43,20,FL,100,,,"HASTINGS, Alcee Lamar",H000324,1936,,-0.564,0.156,-87.81933,0.90772,907,27,,-0.546,0.285
115,House,15431,44,5,GA,100,,,"LEWIS, John R.",L000287,1940,,-0.59,-0.226,-42.16639,0.95269,870,11,,-0.688,-0.02
115,House,20321,44,13,GA,100,,,"SCOTT, David",S001157,1945,,-0.301,0.167,-124.10835,0.86929,886,73,,-0.272,-0.006
115,House,20505,44,6,GA,200,,,"PRICE, Tom",P000591,1954,,0.644,-0.073,-0.02153,0.98929,2,0,,0.236,0.941
115,House,20712,44,4,GA,100,,,"JOHNSON, Hank",J000288,1954,,-0.469,0.021,-113.22531,0.87978,884,70,,-0.486,-0.306
115,House,20962,44,14,GA,200,,,"GRAVES, Tom",G000560,1970,,0.748,-0.048,-92.1103,0.90463,919,64,,0.656,0.27
115,House,21122,44,7,GA,200,,,"WOODALL, Rob",W000810,1970,,0.648,-0.256,-109.81879,0.88643,911,68,,0.579,0.021
115,House,21123,44,8,GA,200,,,"SCOTT, Austin",S001189,1969,,0.571,0.168,-92.51546,0.90413,918,30,,0.486,0.093
115,House,21323,44,9,GA,200,,,"COLLINS, Doug",C001093,1966,,0.626,0.057,-79.70298,0.9148,895,38,,0.524,0.234
115,House,21513,44,1,GA,200,,,"CARTER, Buddy",C001103,1957,,0.572,0.37,-67.6238,0.92769,901,50,,0.641,0.613
115,House,21514,44,10,GA,200,,,"HICE, Jody Brownlow",H001071,1960,,0.734,-0.113,-83.84835,0.91216,912,58,,0.833,-0.071
115,House,21515,44,11,GA,200,,,"LOUDERMILK, Barry D.",L000583,1963,,0.678,-0.087,-58.55713,0.93388,856,18,,0.719,-0.044
115,House,21516,44,12,GA,200,,,"ALLEN, Rick W.",A000372,1951,,0.617,0.29,-54.66885,0.94194,914,14,,0.615,0.093
115,House,21717,44,3,GA,200,,,"FERGUSON, Anderson Drew IV",F000465,1967,,0.53,0.122,-62.7059,0.93425,922,17,,0.53,0.122
115,House,21752,44,6,GA,200,,,"HANDEL, Karen",H001078,1962,,0.499,0.305,-52.73321,0.92265,655,18,,0.499,0.305
115,House,29339,44,2,GA,100,,,"BISHOP, Sanford Dixon, Jr.",B000490,1947,,-0.282,0.471,-169.68932,0.82747,896,81,,-0.344,0.505
115,House,21124,82,1,HI,100,,,"HANABUSA, Colleen",H001050,1951,,-0.37,0.006,-83.40972,0.90494,835,41,,-0.361,0.033
115,House,21324,82,2,HI,100,,,"GABBARD, Tulsi",G000571,1981,,-0.28,-0.242,-123.03458,0.86924,878,51,,-0.299,-0.547
115,House,21125,63,1,ID,200,,,"LABRADOR, Raúl R.",L000573,1967,,0.736,-0.575,-109.19153,0.87076,789,41,,0.986,-0.166
115,House,29910,63,2,ID,200,,,"SIMPSON, Michael K.",S001148,1950,,0.293,0.279,-65.81967,0.92833,885,19,,0.27,0.41
115,House,20508,21,3,IL,100,,,"LIPINSKI, Daniel",L000563,1966,,-0.232,0.181,-162.53186,0.83461,899,70,,-0.193,-0.017
115,House,20715,21,6,IL,200,,,"ROSKAM, Peter",R000580,1961,,0.429,0.018,-129.20761,0.86515,892,65,,0.303,0.111
115,House,20749,21,11,IL,100,,,"FOSTER, Bill",F000454,1955,,-0.225,-0.23,-100.95597,0.89532,913,38,,-0.285,-0.251
115,House,20954,21,5,IL,100,,,"QUIGLEY, Mike",Q000023,1958,,-0.32,-0.288,-70.71002,0.92354,889,31,,-0.351,-0.125
115,House,21128,21,16,IL,200,,,"KINZINGER, Adam",K000378,1978,,0.27,0.326,-98.27013,0.89827,916,66,,0.25,0.552
115,House,21129,21,14,IL,200,,,"HULTGREN, Randy",H001059,1966,,0.49,-0.035,-86.57218,0.90991,917,27,,0.452,-0.005
115,House,21326,21,10,IL,100,,,"SCHNEIDER, Brad",S001190,1961,,-0.164,-0.217,-166.88635,0.83294,913,78,,-0.14,-0.208
115,House,21328,21,13,IL,200,,,"DAVIS, Rodney",D000619,1970,,0.296,0.114,-95.49886,0.8976,884,45,,0.27,0.285
115,House,21329,21,17,IL,100,,,"BUSTOS, Cheri",B001286,1961,,-0.235,0.028,-112.86726,0.88443,919,45,,-0.235,-0.105
115,House,21371,21,2,IL,100,,,"KELLY, Robin L.",K000385,1956,,-0.461,-0.01,-62.74503,0.93244,897,30,,-0.503,0.021
115,House,21519,21,12,IL,200,,,"BOST, Mike",B001295,1960,,0.259,0.519,-78.01771,0.91844,917,52,,0.239,0.697
115,House,21562,21,18,IL,200,,,"LaHOOD, Darin",L000585,1968,,0.451,0.078,-95.99184,0.90072,918,62,,0.475,0.096
115,House,21730,21,8,IL,100,,,"KRISHNAMOORTHI, S. Raja",K000391,1973,,-0.313,-0.178,-76.12394,0.92067,921,30,,-0.313,-0.178
115,House,29346,21,1,IL,100,,,"RUSH, Bobby L.",R000515,1946,,-0.478,-0.203,-92.20645,0.88042,724,40,,-0.487,-0.054
115,House,29348,21,4,IL,100,,,"GUTIÉRREZ, Luis V.",G000535,1953,,-0.487,-0.261,-85.51752,0.90073,818,41,,-0.571,-0.136
115,House,29717,21,7,IL,100,,,"DAVIS, Danny K.",D000096,1941,,-0.486,-0.26,-58.46491,0.93222,833,29,,-0.435,-0.481
115,House,29718,21,15,IL,200,,,"SHIMKUS, John M.",S000364,1958,,0.371,0.138,-81.7284,0.91473,917,25,,0.327,0.254
115,House,29911,21,9,IL,100,,,"SCHAKOWSKY, Janice D.",S001145,1944,,-0.607,-0.265,-47.48964,0.94937,914,11,,-0.721,-0.1
115,House,15124,22,1,IN,100,,,"VISCLOSKY, Peter",V000108,1949,,-0.402,0.246,-95.47335,0.89839,891,32,,-0.396,0.098
115,House,20757,22,7,IN,100,,,"CARSON, André",C001072,1974,,-0.429,0.056,-111.50705,0.88311,897,51,,-0.436,-0.051
115,House,21131,22,4,IN,200,,,"ROKITA, Todd",R000592,1970,,0.6,-0.159,-90.18604,0.90363,890,51,,0.692,-0.118
115,House,21132,22,8,IN,200,,,"BUCSHON, Larry",B001275,1962,,0.39,0.232,-82.10479,0.91418,915,40,,0.364,0.205
115,House,21330,22,2,IN,200,,,"WALORSKI, Jackie",W000813,1963,,0.446,0.327,-68.03447,0.92842,916,24,,0.488,0.203
115,House,21331,22,5,IN,200,,,"BROOKS, Susan",B001284,1960,,0.376,0.267,-78.21257,0.91807,915,25,,0.374,0.147
115,House,21332,22,6,IN,200,,,"MESSER, Luke",M001189,1969,,0.564,-0.093,-72.18747,0.9209,876,24,,0.596,-0.141
115,House,21702,22,3,IN,200,,,"BANKS, James E.",B001299,1979,,0.678,-0.102,-61.08141,0.9357,919,16,,0.678,-0.102
115,House,21725,22,9,IN,200,,,"HOLLINGSWORTH, Joseph Albert III",H001074,1983,,0.469,-0.185,-115.80143,0.87863,895,35,,0.469,-0.187
115,House,20325,31,4,IA,200,,,"KING, Steve",K000362,1949,,0.616,0.238,-152.00152,0.84586,908,37,,0.546,-0.216
115,House,20720,31,2,IA,100,,,"LOEBSACK, Dave",L000565,1952,,-0.276,-0.039,-117.12308,0.87886,907,70,,-0.262,0.092
115,House,21520,31,1,IA,200,,,"BLUM, Rod",B001294,1955,,0.515,-0.469,-237.23746,0.76647,892,96,,0.502,-0.503
115,House,21521,31,3,IA,200,,,"YOUNG, David",Y000066,1968,,0.443,-0.038,-107.33649,0.89022,923,33,,0.442,-0.122
115,House,20915,32,2,KS,200,,,"JENKINS, Lynn",J000290,1963,,0.523,0.003,-91.22851,0.90268,891,60,,0.502,0.302
115,House,21135,32,3,KS,200,,,"YODER, Kevin",Y000063,1976,,0.559,0.025,-104.24862,0.89153,908,66,,0.491,0.219
115,House,21136,32,4,KS,200,,,"POMPEO, Mike",P000602,1963,,0.66,0.164,-5e-05,0.99995,1,0,,0.572,0.82
115,House,21734,32,1,KS,200,,,"MARSHALL, Roger Wayne",M001198,1960,,0.495,0.254,-76.90958,0.91989,921,31,,0.495,0.254
115,House,21750,32,4,KS,200,,,"ESTES, Ron",E000298,1956,,0.561,0.061,-57.00109,0.92449,726,12,,0.561,0.061
115,House,14854,51,5,KY,200,,,"ROGERS, Harold Dallas (Hal)",R000395,1937,,0.333,0.092,-66.09314,0.92578,857,17,,0.336,0.528
115,House,20723,51,3,KY,100,,,"YARMUTH, John",Y000062,1947,,-0.378,-0.273,-62.71925,0.93268,900,21,,-0.367,-0.473
115,House,20916,51,2,KY,200,,,"GUTHRIE, Brett",G000558,1964,,0.413,0.245,-69.17686,0.92741,918,21,,0.543,0.224
115,House,21333,51,6,KY,200,,,"BARR, Garland H. (Andy) IV",B001282,1973,,0.486,0.317,-69.72386,0.92609,908,30,,0.543,0.368
115,House,21565,51,1,KY,200,,,"COMER, James",C001108,1972,,0.617,-0.048,-93.07049,0.90388,921,46,,0.62,-0.054
115,House,31102,51,4,KY,200,,,"MASSIE, Thomas",M001184,1971,,0.659,-0.752,-387.62525,0.65497,916,159,,0.63,-0.777
115,House,20759,45,1,LA,200,,,"SCALISE, Steve",S001176,1965,,0.561,0.122,-33.52272,0.9477,624,6,,0.566,0.054
115,House,21137,45,2,LA,100,,,"RICHMOND, Cedric",R000588,1973,,-0.478,0.324,-101.55742,0.88257,813,41,,-0.581,0.419
115,House,21522,45,5,LA,200,,,"ABRAHAM, Ralph",A000374,1954,,0.507,0.264,-84.26216,0.91239,919,26,,0.544,0.029
115,House,21523,45,6,LA,200,,,"GRAVES, Garret",G000577,1972,,0.504,-0.082,-111.60712,0.88398,905,60,,0.535,-0.101
115,House,21724,45,3,LA,200,,,"HIGGINS, Clay",H001077,1961,,0.528,0.048,-63.02882,0.93229,899,16,,0.528,0.048
115,House,21727,45,4,LA,200,,,"JOHNSON, Mike",J000299,1972,,0.567,-0.074,-76.55502,0.9194,911,26,,0.566,-0.075
115,House,20920,2,1,ME,100,,,"PINGREE, Chellie",P000597,1955,,-0.421,-0.403,-66.08631,0.9295,904,23,,-0.382,-0.444
115,House,21524,2,2,ME,200,,,"POLIQUIN, Bruce Lee",P000611,1953,,0.362,-0.188,-155.28811,0.84406,916,80,,0.34,-0.049
115,House,14873,52,5,MD,100,,,"HOYER, Steny Hamilton",H000874,1939,,-0.38,0.116,-74.16795,0.91873,875,20,,-0.443,0.167
