congress,chamber,icpsr,state_icpsr,district_code,state_abbrev,party_code,occupancy,last_means,bioname,bioguide_id,born,died,nominate_dim1,nominate_dim2,nominate_log_likelihood,nominate_geo_mean_probability,nominate_number_of_votes,nominate_number_of_errors,conditional,nokken_poole_dim1,nokken_poole_dim2
112,House,20143,40,4,VA,200,0,1,"FORBES, J. Randy",F000445,1952,,0.407,0.218,-212.22197,0.861,1421,75,,0.382,0.182
112,House,20144,40,7,VA,200,0,1,"CANTOR, Eric",C001046,1963,,0.518,0.191,-148.34606,0.893,1315,56,,0.482,0.278
112,House,20756,40,1,VA,200,0,1,"WITTMAN, Robert J.",W000804,1959,,0.426,-0.039,-263.08285,0.8299,1411,90,,0.355,0.006
112,House,20952,40,11,VA,100,0,1,"CONNOLLY, Gerald E. (Gerry)",C001078,1950,,-0.308,-0.013,-292.38491,0.81473,1427,106,,-0.278,-0.06
112,House,21185,40,2,VA,200,0,1,"RIGELL, E. Scott",R000589,1960,,0.405,-0.084,-295.20361,0.813,1429,112,,0.441,-0.195
112,House,21186,40,5,VA,200,0,1,"HURT, Robert",H001060,1969,,0.568,0.0,-184.11733,0.878,1413,75,,0.569,-0.03
112,House,21191,40,9,VA,200,0,1,"GRIFFITH, H. Morgan",G000568,1958,,0.546,-0.459,-327.97466,0.7926,1411,140,,0.512,-0.349
112,House,29149,40,8,VA,100,0,1,"MORAN, James P.",M000933,1945,,-0.302,-0.203,-260.57577,0.831,1409,103,,-0.356,-0.2
112,House,39307,40,3,VA,100,0,1,"SCOTT, Robert C.",S000185,1947,,-0.451,0.01,-242.64081,0.84313,1422,98,,-0.398,-0.045
112,House,39308,40,6,VA,200,0,1,"GOODLATTE, Robert William",G000289,1952,,0.496,-0.003,-244.75013,0.84188,1422,100,,0.56,-0.216
112,House,14413,73,6,WA,100,0,1,"DICKS, Norman DeValois",D000327,1940,,-0.312,0.11,-238.41441,0.841,1377,85,,-0.35,0.108
112,House,15613,73,7,WA,100,0,1,"McDERMOTT, James A.",M000404,1936,,-0.666,-0.197,-182.0588,0.878,1404,79,,-0.626,-0.147
112,House,20145,73,2,WA,100,0,1,"LARSEN, Richard Ray (Rick)",L000560,1965,,-0.364,0.192,-319.36091,0.79859,1420,150,,-0.316,0.107
112,House,20535,73,5,WA,200,0,1,"McMORRIS RODGERS, Cathy",M001159,1969,,0.43,0.146,-164.4968,0.8901,1413,63,,0.457,0.128
112,House,20536,73,8,WA,200,0,1,"REICHERT, David G.",R000578,1950,,0.224,-0.147,-411.09534,0.73715,1348,179,,0.222,-0.283
112,House,21187,73,3,WA,200,0,1,"HERRERA BEUTLER, Jaime",H001056,1978,,0.38,-0.21,-319.01394,0.79917,1423,141,,0.395,-0.264
112,House,29580,73,4,WA,200,0,1,"HASTINGS, Richard Norman (Doc)",H000329,1941,,0.416,0.411,-158.72363,0.889,1350,72,,0.362,0.644
112,House,29768,73,9,WA,100,0,1,"SMITH, Adam",S000510,1965,,-0.284,-0.156,-320.56114,0.79298,1382,128,,-0.287,-0.016
112,House,29937,73,1,WA,100,1,1,"INSLEE, Jay Robert",I000026,1951,,-0.33,-0.194,-207.12559,0.804,947,82,,-0.291,-0.189
112,House,31101,73,1,WA,100,2,2,"DelBENE, Suzan K.",D000617,1962,,-0.279,-0.231,-3.28926,0.89277,29,0,,-0.304,0.013
112,House,14448,56,3,WV,100,0,1,"RAHALL, Nick Joe, II",R000011,1949,,-0.306,0.45,-615.44702,0.648,1421,285,,-0.272,0.498
112,House,20146,56,2,WV,200,0,1,"CAPITO, Shelley Moore",C001047,1953,,0.26,0.05,-178.64736,0.88225,1426,53,,0.251,0.213
112,House,21188,56,1,WV,200,0,1,"McKINLEY, David",M001180,1947,,0.288,0.154,-271.881,0.82597,1422,113,,0.254,0.18
112,House,14657,25,5,WI,200,0,1,"SENSENBRENNER, Frank James, Jr.",S000244,1943,,0.647,-0.617,-251.21496,0.83827,1424,108,,0.689,-0.599
112,House,14675,25,6,WI,200,0,1,"PETRI, Thomas Evert",P000265,1940,,0.379,-0.367,-375.91314,0.769,1429,163,,0.549,-0.624
112,House,20537,25,4,WI,100,0,1,"MOORE, Gwendolynne S. (Gwen)",M001160,1951,,-0.531,-0.244,-179.1467,0.8746,1337,84,,-0.562,-0.094
112,House,21189,25,7,WI,200,0,1,"DUFFY, Sean",D000614,1971,,0.506,-0.129,-244.38288,0.84128,1414,125,,0.49,-0.262
112,House,21190,25,8,WI,200,0,1,"RIBBLE, Reid",R000587,1956,,0.603,-0.333,-255.06027,0.835,1412,115,,0.598,-0.321
112,House,29769,25,3,WI,100,0,1,"KIND, Ron",K000188,1963,,-0.263,-0.088,-419.66468,0.74194,1406,182,,-0.239,-0.065
112,House,29939,25,1,WI,200,0,1,"RYAN, Paul D.",R000570,1970,,0.556,-0.25,-198.04961,0.86756,1394,75,,0.547,-0.186
112,House,29940,25,2,WI,100,0,1,"BALDWIN, Tammy",B001230,1962,,-0.522,-0.227,-166.42891,0.88716,1390,81,,-0.475,-0.312
112,House,20953,68,1,WY,200,0,1,"LUMMIS, Cynthia M.",L000571,1954,,0.675,-0.357,-281.4463,0.817,1395,116,,0.623,-0.333
